trace_name,event_id,p_switch,margin_fixed,c1_ok,c2_ok,ok_scalar
18067661.IV.FIAM..HN,18067661,1.0,2.256881726354031,False,False,False
18067661.IV.FOSV..EH,18067661,0.7703983783721924,0.4723440484841921,True,True,True
18067661.IV.GAG1..HN,18067661,0.8825262784957886,0.4138670804732322,True,True,True
18067661.IV.GIGS..HH,18067661,0.6905390024185181,1.1379460399374075,True,True,True
18067661.IV.MC2..EH,18067661,0.5359818339347839,0.40217393814216207,True,True,True
18067661.IV.MF5..EH,18067661,0.5780105590820312,0.19262580273503152,False,True,True
18067661.IV.MOMA..HH,18067661,0.9330935478210449,0.21353372404572774,False,True,True
18067661.IV.MOMA..HN,18067661,0.9468327760696411,0.20060819546746878,False,True,True
18067661.IV.MTL1..HN,18067661,0.8755406141281128,0.1272718951015604,True,True,True
18067661.IV.PIEI..HH,18067661,0.8249695301055908,0.39977992262464723,False,False,False
18067661.IV.PIEI..HN,18067661,0.9120153784751892,0.308954115399218,False,False,False
18067661.IV.PIO1..HN,18067661,0.6525657773017883,0.3383768149665779,True,True,True
18067661.IV.SSFR..HN,18067661,0.9622377753257751,0.3535846535101733,False,False,False
18067951.IV.CING..HH,18067951,0.6411994099617004,0.2235003669725208,True,True,True
18067951.IV.MMO1..EH,18067951,0.6231458783149719,0.05527149182016222,True,True,True
18067951.IV.MURB..HH,18067951,0.9002978205680847,0.31218107726759625,True,True,True
18067951.IV.NRCA..HN,18067951,0.5272692441940308,0.04380409457734258,True,True,True
18067951.IV.SNTG..HN,18067951,0.5282103419303894,0.2902811338209048,True,True,True
18067951.IV.SSFR..HN,18067951,0.8656826019287109,0.3702176814170387,True,True,True
18067951.IV.T1221..EH,18067951,0.6018291711807251,0.1775996099335767,True,True,True
18067951.IV.T1221..HN,18067951,0.557414710521698,0.25713022171212996,True,True,True
18068351.IV.ARVD..HH,18068351,0.8720785975456238,0.33081980652359144,True,True,True
18068351.IV.ATVO..HN,18068351,0.8523328304290771,0.4701926874209593,True,True,True
18068351.IV.CAFI..HH,18068351,0.9462161064147949,0.2478912257586811,False,True,True
18068351.IV.CESX..HH,18068351,0.8177834153175354,0.12760109213329734,True,True,True
18068351.IV.CING..HH,18068351,0.5819959044456482,0.2596470350380593,True,True,True
18068351.IV.EL6..EH,18068351,0.5364384055137634,0.24345838567828904,True,True,True
18068351.IV.MF5..EH,18068351,0.9303908944129944,0.17008851922829882,True,True,True
18068351.IV.MMO1..EH,18068351,0.6445701718330383,0.076720845632674,True,True,True
18068351.IV.MTL1..HN,18068351,0.8207371830940247,0.11452377154963939,True,True,True
18068351.IV.MURB..HH,18068351,0.9139881730079651,0.3716489242582771,True,True,True
18068351.IV.MURB..HN,18068351,0.8946413993835449,0.43538142845467526,True,True,True
18068351.IV.NRCA..HH,18068351,0.5700385570526123,0.07121330629030909,True,True,True
18068351.IV.NRCA..HN,18068351,0.5519590377807617,0.12015627221376146,True,True,True
18068351.IV.SMA1..EH,18068351,0.5409979820251465,0.03677076609587715,True,True,True
18068351.IV.SNTG..HH,18068351,0.570733904838562,0.2785588556590306,True,True,True
18068351.IV.SSFR..HH,18068351,0.8426547050476074,0.45189824397930367,True,True,True
18068351.IV.SSFR..HN,18068351,0.8541848659515381,0.7094321978709093,True,True,True
18068351.IV.T1221..HN,18068351,0.590916097164154,0.2688592992056146,True,True,True
18068351.IV.T1299..EH,18068351,0.8857166171073914,0.06117079427132488,True,True,True
18068601.IV.CESI..HH,18068601,0.529863715171814,0.5921688348138869,True,True,True
18068601.IV.EL6..EH,18068601,0.9373828172683716,0.36725412994345447,True,True,True
18068601.IV.FIAM..HN,18068601,1.0,2.7030710695816893,False,False,False
18068601.IV.FIU1..HN,18068601,0.6501250863075256,0.3443167066105043,True,True,True
18068601.IV.GAG1..HN,18068601,0.8733881115913391,0.387563324505383,True,True,True
18068601.IV.GIGS..HH,18068601,0.6711755394935608,0.16500243157739014,True,True,True
18068601.IV.MDAR..HN,18068601,0.6653427481651306,0.22207871298932563,True,True,True
18068601.IV.MF5..EH,18068601,0.9092661142349243,0.2095294016291655,True,True,True
18068601.IV.SEF1..HN,18068601,0.734862744808197,0.288812006614439,True,True,True
18068601.IV.SNTG..HH,18068601,0.893621563911438,0.544112466751827,True,True,True
18068601.IV.SNTG..HN,18068601,0.9045087099075317,0.3606423958860966,True,True,True
18068951.IV.MDI..HH,18068951,0.7549953460693359,0.67374021001503,False,False,False
18068951.IV.SALO..HN,18068951,0.7533428072929382,0.5434637032383645,True,True,True
18068951.SI.LUSI..HH,18068951,0.5216023921966553,7.164297487873212,True,False,False
18069171.GU.BHB..HH,18069171,0.5661652088165283,0.4085411473319769,True,True,True
18070601.IV.T1214..EH,18070601,0.7408574223518372,0.29004270310394986,True,True,True
18070601.IV.T1214..HN,18070601,0.7956318855285645,0.41576616769231833,True,True,True
18071011.IV.ATPI..EH,18071011,0.7600802779197693,0.44746751224778275,True,True,True
18071011.IV.MF5..EH,18071011,0.9110952615737915,0.20025884843311154,True,True,True
18071011.IV.MMO1..EH,18071011,0.6440528631210327,0.04590958594340111,True,True,True
18071011.IV.MTL1..HN,18071011,0.7704717516899109,0.11293182296062176,True,True,True
18071011.IV.MURB..HH,18071011,0.876462996006012,0.2781285062788643,True,True,True
18071011.IV.MURB..HN,18071011,0.7959601283073425,0.45658954926873585,True,True,True
18071011.IV.PIEI..HH,18071011,0.7293916344642639,0.3214532795317725,True,True,True
18071011.IV.PIEI..HN,18071011,0.7940369248390198,0.29904835539162716,True,True,True
18071011.IV.RM33..HN,18071011,0.8761026263237,0.04600164043652244,True,True,True
18071011.IV.SMA1..EH,18071011,0.6367310285568237,0.1266252535869392,True,True,True
18071011.IV.SNTG..HN,18071011,0.5067890882492065,0.3570547259522896,True,True,True
18071011.IV.T1214..EH,18071011,0.5174424052238464,0.15660302667400944,True,True,True
18071011.IV.T1221..HN,18071011,0.8771523833274841,0.09686669378473994,True,True,True
18071011.IV.TERO..HN,18071011,0.5790625810623169,0.2844843128674055,True,True,True
18071231.IV.ARVD..HH,18071231,0.5708253383636475,0.3519419332388304,True,True,True
18071231.IV.ATVO..HH,18071231,0.576472818851471,0.6263597861006986,True,True,True
18071231.IV.CING..HH,18071231,0.5335369110107422,0.3008199691719203,True,True,True
18071231.IV.MC2..EH,18071231,0.5152752995491028,0.0417202951815534,True,True,True
18071231.IV.MURB..HH,18071231,0.5921860933303833,0.3112686599325588,True,True,True
18071231.IV.MURB..HN,18071231,0.550052285194397,0.3747584784848559,True,True,True
18071231.IV.NRCA..HN,18071231,0.5001659989356995,0.1510300111539542,True,True,True
18071231.IV.PIEI..HH,18071231,0.6707063913345337,0.17545428745474506,True,True,True
18071971.IV.T1214..HN,18071971,0.5490973591804504,0.17882162641271915,True,True,True
18074501.IV.ASSB..HH,18074501,0.6327576041221619,0.40921559756830095,True,True,True
18074501.IV.NRCA..HH,18074501,0.5058016777038574,0.05508487303085807,True,True,True
18074501.IV.T1214..HN,18074501,0.5045506954193115,0.07041261865426413,True,True,True
18074501.IV.T1221..EH,18074501,0.6220316290855408,0.2015087767700285,True,True,True
18075411.IV.AIO..HH,18075411,0.589177668094635,0.8288079880741157,True,True,True
18075411.IV.MUCR..HH,18075411,0.8663824796676636,0.4032612806930067,False,True,True
18078281.IV.ARVD..HH,18078281,0.8749859929084778,0.10184518490096128,True,True,True
18078281.IV.ATPC..HN,18078281,0.8743307590484619,0.08383805153481427,True,True,True
18078281.IV.ATPI..EH,18078281,0.90308678150177,0.146236931683296,False,False,False
18078281.IV.ATSC..EH,18078281,0.7317938208580017,0.32710043864636007,True,True,True
18078281.IV.ATVO..HH,18078281,0.8662829995155334,0.31689499438605856,False,True,True
18078281.IV.ATVO..HN,18078281,0.8973085284233093,0.08911027952120054,False,False,False
18078281.IV.CAFI..HN,18078281,0.8693594932556152,0.3317987436221053,False,False,False
18078281.IV.CESX..HH,18078281,0.6139944195747375,0.4785711355111637,True,True,True
18078281.IV.FIAM..HH,18078281,0.8339316248893738,0.3736012353012139,False,True,True
18078281.IV.GAG1..HN,18078281,0.87364661693573,0.020247097315791107,True,True,True
18078281.IV.MF5..EH,18078281,0.8379025459289551,0.48603915999116754,False,True,True
18078281.IV.MOMA..HH,18078281,0.5569050312042236,0.22604871823001516,True,True,True
18078281.IV.MTL1..HN,18078281,0.8859779834747314,0.019476641325163246,True,True,True
18078281.IV.NRCA..HH,18078281,0.6947137117385864,0.17084298166858763,True,True,True
18078281.IV.PIEI..HN,18078281,0.9040094017982483,0.06419208569452761,True,True,True
18078281.IV.PIO1..HN,18078281,0.6023827791213989,0.15362781817296434,True,True,True
18078281.IV.RM33..EH,18078281,0.6855401396751404,0.30980883786365054,True,True,True
18078281.IV.RM33..HN,18078281,0.745680034160614,0.18080156624180665,True,True,True
18078281.IV.SNTG..HN,18078281,0.7302874326705933,0.09826720585216075,True,True,True
18078281.IV.T1221..EH,18078281,0.8743883967399597,0.25580007290056445,True,True,True
18078281.IV.T1221..HN,18078281,0.8672476410865784,0.36870532812456164,True,True,True
18078791.OX.BAD..HH,18078791,0.5459049344062805,0.27151303869347915,True,True,True
18078791.OX.BAD..HN,18078791,0.633446216583252,0.1921732960414572,True,True,True
18078791.OX.BOO..HN,18078791,0.8486336469650269,0.29652369442652093,True,True,True
18078791.OX.CAE..HH,18078791,0.7481692433357239,0.29346754180442525,False,False,False
18078791.OX.DRE..HN,18078791,0.5577405691146851,0.42709434177320443,True,True,True
18078791.OX.MLN..HH,18078791,0.5328350067138672,0.14667900284870294,True,True,True
18078791.OX.MLN..HN,18078791,0.890775740146637,0.20986073547739878,False,False,False
18078791.OX.PRED..HN,18078791,0.5281555652618408,0.354206093435232,True,True,True
18078791.OX.SABO..HH,18078791,0.9062744975090027,0.17671020413358024,False,False,False
18078791.OX.SABO..HN,18078791,0.8759473562240601,0.22656162277829525,False,False,False
18078791.OX.ZOU2..HN,18078791,0.5361278653144836,0.21617161959583617,True,True,True
18078921.NI.VINO..HH,18078921,0.5804058313369751,0.1718063999347501,True,True,True
18078921.OX.ACOM..HH,18078921,0.6514862775802612,0.33026476026720286,True,True,True
18078921.OX.ACOM..HN,18078921,0.5832740664482117,0.4706253139660962,True,True,True
18078921.OX.ZOU2..HN,18078921,0.5639316439628601,0.21158369539996869,True,True,True
18078901.IV.ASSB..HH,18078901,0.6224228739738464,0.13412527255514245,True,True,True
18078901.IV.MF5..EH,18078901,0.9134035706520081,0.1356002684044912,True,True,True
18078901.IV.SNTG..HH,18078901,0.6125433444976807,0.3619079157706173,True,True,True
18080281.IV.ATPI..EH,18080281,0.868902325630188,0.3887822961873413,True,True,True
18080281.IV.ATVO..HN,18080281,0.7941034436225891,0.5784108581687852,True,True,True
18080281.IV.CAFI..HN,18080281,0.8562968969345093,0.5685930366490183,False,False,False
18080281.IV.CAMP..HH,18080281,0.6901237964630127,0.09273486342184434,True,True,True
18080281.IV.CESX..HH,18080281,0.7117667198181152,0.34093552652841147,True,True,True
18080281.IV.FIAM..HH,18080281,0.8732730150222778,0.20489268818878614,True,True,True
18080281.IV.LNSS..HH,18080281,0.5789286494255066,0.18621685610994076,True,True,True
18080281.IV.MGAB..HH,18080281,0.7727605700492859,0.7923597489551728,False,False,False
18080281.IV.MOMA..HH,18080281,0.852428138256073,0.01687643367995917,False,False,False
18080281.IV.MPAG..HN,18080281,0.9998612403869629,1.0423431660777425,False,False,False
18080281.IV.MTL1..HN,18080281,0.7686521410942078,0.11956476703562624,True,True,True
18080281.IV.PIEI..HH,18080281,0.8203265070915222,0.48647722733393894,True,True,True
18080281.IV.PIEI..HN,18080281,0.7961068153381348,0.6593349997404505,True,True,True
18080281.IV.RM33..EH,18080281,0.8326314091682434,0.04852426613052363,True,True,True
18080281.IV.SSFR..HN,18080281,0.8992217779159546,0.4574641671588793,True,True,True
18080281.IV.T1214..EH,18080281,0.5257887840270996,0.0742581348045036,True,True,True
18080281.IV.TERO..HH,18080281,0.6981857419013977,0.09699641530729108,True,True,True
18081571.IV.CRJA..HH,18081571,0.6449998021125793,0.5610688604078042,True,True,True
18081871.IV.ASSB..HH,18081871,0.5942466259002686,0.27245847376159293,True,True,True
18081871.IV.EL6..EH,18081871,0.7119144797325134,0.1495309327899077,True,True,True
18081871.IV.MMO1..EH,18081871,0.5301844477653503,0.37425251566197915,True,True,True
18081871.IV.MMO1..HN,18081871,0.9999979734420776,0.17101803804447968,False,False,False
18081871.IV.NRCA..HH,18081871,0.5318299531936646,0.4656340001003132,True,True,True
18081871.IV.NRCA..HN,18081871,0.6166563630104065,0.1275771860555146,True,True,True
18081871.IV.T1214..EH,18081871,0.7216711044311523,0.7406662109939175,True,True,True
18083181.IV.FIAM..HN,18083181,1.0,1.9654661060452199,False,False,False
18083181.IV.MOMA..HH,18083181,0.8418132662773132,0.3072741949933555,True,True,True
18083181.IV.SNTG..HH,18083181,0.7868658304214478,0.47240057435017996,True,True,True
18083841.IV.JOPP..HH,18083841,0.7118030786514282,0.3664671408008,True,True,True
18083841.IV.SOI..EH,18083841,0.716445803642273,0.9937297205929245,True,True,True
18083841.MN.CEL..HH,18083841,0.6486602425575256,1.5413413753814442,True,True,True
18083841.MN.CEL..HN,18083841,0.6073530316352844,0.6155752389182441,True,True,True
18084251.IV.MMO1..EH,18084251,0.633475124835968,0.010293535295011091,True,True,True
18084251.IV.NRCA..HN,18084251,0.5198455452919006,0.1279906214522698,True,True,True
18084251.IV.SNTG..HN,18084251,0.5045183897018433,0.5429211021680185,True,True,True
18084251.IV.T1221..EH,18084251,0.6927862763404846,0.047355572131247414,True,True,True
18085401.IV.CESX..HH,18085401,0.5859136581420898,0.44937404277261905,True,True,True
18085401.IV.FIAM..HH,18085401,0.7113210558891296,0.09586133599735214,True,True,True
18085401.IV.FIAM..HN,18085401,0.7218809723854065,1.9204939106818981,False,False,False
18085401.IV.GUMA..HH,18085401,0.9148251414299011,0.06713626367573933,True,True,True
18085401.IV.GUMA..HN,18085401,0.8810187578201294,0.09334883637681357,True,True,True
18085401.IV.MMO1..HN,18085401,0.5833196640014648,1.0479476345150855,True,True,True
18085401.IV.T1221..HN,18085401,0.5385527014732361,0.4539100176406934,True,True,True
18085401.IV.TERO..HH,18085401,0.5975326299667358,0.2944278968405647,True,True,True
18085501.IV.ASSB..HH,18085501,0.7863597869873047,0.4673446561908062,True,True,True
18085501.IV.CESI..HH,18085501,0.7092363238334656,0.4266090232051194,True,True,True
18085501.IV.CING..HH,18085501,0.7850683927536011,0.26988792804727835,True,True,True
18085501.IV.GUMA..HN,18085501,0.7324534058570862,0.15339876137210862,True,True,True
18085501.IV.SNTG..HH,18085501,0.7551849484443665,0.27833194730336097,True,True,True
18085991.SI.MOSI..HH,18085991,0.7005178928375244,0.12096317638486306,True,True,True
18085991.SI.ROSI..HH,18085991,0.8115833401679993,0.43777757528582295,False,False,False
18086261.IV.HAGA..HH,18086261,0.8079535961151123,0.32071921288103244,True,True,True
18086261.IV.SSY..HH,18086261,0.942946195602417,0.18628761564259227,True,True,True
18086341.IV.CAR1..HN,18086341,1.0,2.2897118228412543,False,False,False
18086341.IV.MSRU..HH,18086341,0.7426288723945618,2.3121050016872546,False,False,False
18086341.IV.ORI..HH,18086341,0.7533532381057739,0.45347391561756034,True,True,True
18086341.IV.PIPA..HN,18086341,1.0,0.0006954883658487621,False,False,False
18086341.IV.PLAC..HN,18086341,0.5514154434204102,3.4940868145029502,False,False,False
18086341.IV.TDS..HH,18086341,1.0,2.347621792347794,False,False,False
18086341.MN.TIP..HH,18086341,0.8485195636749268,0.6292165936741618,True,True,True
18086591.IV.T1221..EH,18086591,0.5496987700462341,0.059054043797953815,True,True,True
18086781.IV.CSP1..EH,18086781,0.5816677212715149,0.03692434157589286,True,True,True
18086781.IV.FIAM..HH,18086781,0.5417779088020325,0.21585223938068365,True,True,True
18086781.IV.FIAM..HN,18086781,1.0,1.681224378732125,False,False,False
18086781.IV.GUMA..HN,18086781,0.9999996423721313,3.562149506336823,False,False,False
18086781.IV.MF5..EH,18086781,0.9153555035591125,0.1957572425548587,True,True,True
18086781.IV.MMO1..EH,18086781,0.6760303378105164,0.38460127502091757,True,True,True
18086781.IV.MOMA..HN,18086781,0.8803872466087341,0.03688560696092025,True,True,True
18086781.IV.T0110..HH,18086781,0.8419324159622192,0.9704244014572997,False,True,True
18086781.IV.T1299..HN,18086781,0.797084629535675,0.4185936868337041,True,True,True
18086781.IV.VCEL..EH,18086781,0.8664258122444153,0.20491387504982939,True,True,True
18088271.IV.BSSO..HH,18088271,0.5457919836044312,0.16370176239076795,False,True,True
18088271.IV.BSSO..HN,18088271,1.0,0.05925401956611743,False,False,False
18088271.IV.CERA..HH,18088271,0.5300081372261047,0.6684903752634617,True,False,False
18088271.IV.FAGN..HH,18088271,0.5080879926681519,0.6253250665379829,True,True,True
18088271.IV.INTR..HH,18088271,0.6987312436103821,0.7287137111126769,True,True,True
18088271.IV.INTR..HN,18088271,0.7702861428260803,0.3666511052397613,True,True,True
18088271.IV.LPEL..HH,18088271,0.6712693572044373,0.9382642069545263,True,True,True
18088271.IV.LRP..EH,18088271,0.8254880309104919,0.20062817938297767,True,True,True
18088271.IV.POFI..HN,18088271,0.5864937901496887,0.3620120154674197,True,True,True
18088271.IV.PTQR..HH,18088271,0.852132260799408,0.24137246374392218,False,False,False
18088271.IV.T0110..HH,18088271,0.8332017660140991,0.43642401941349107,False,True,True
18088271.IV.VCEL..EH,18088271,0.8812484741210938,0.28040468220605136,False,False,False
18089601.IV.NRCA..HN,18089601,0.6637446284294128,3.4886252693730064,True,True,True
18091171.IV.CESI..HH,18091171,0.511812686920166,0.6117177529137887,True,True,True
18091171.IV.CING..HH,18091171,0.7516738772392273,0.7251563145147559,False,False,False
18091171.IV.EL6..EH,18091171,0.8478550314903259,0.24667739177799053,False,False,False
18091171.IV.GUMA..HH,18091171,0.907316267490387,0.4337467477259648,False,False,False
18091171.IV.MF5..EH,18091171,0.9101446866989136,0.2256120173799671,True,True,True
18091171.IV.MOMA..HH,18091171,0.6018391251564026,1.796046606593571,False,True,True
18091171.IV.MOMA..HN,18091171,0.6199976801872253,1.7522934658741858,False,True,True
18091171.IV.SNTG..HH,18091171,0.8851847052574158,0.24777555574666005,False,False,False
18091171.IV.SRES..HH,18091171,0.5783056616783142,0.20550725540193926,False,False,False
18091171.IV.SSFR..HH,18091171,0.7190104722976685,0.9483031648515932,False,False,False
18091171.IV.SSFR..HN,18091171,0.7686604261398315,0.6624930482587431,False,False,False
18091311.IV.CESI..HH,18091311,0.6810910701751709,0.019522834002667633,True,True,True
18091311.IV.MMO1..HN,18091311,1.0,0.34966569302215333,False,False,False
18091311.IV.MOMA..HH,18091311,0.7639808654785156,0.21194062379456968,True,True,True
18091311.IV.RM33..EH,18091311,0.5729258060455322,0.9100609112476237,True,True,True
18091311.IV.RM33..HN,18091311,0.6677055358886719,0.6045306400692976,True,True,True
18091311.IV.SMA1..EH,18091311,0.6763209700584412,0.3873413910978494,True,True,True
18091361.IV.MTRA..EH,18091361,0.7235252261161804,0.22420383144932302,True,True,True
18091361.IV.MTRA..HN,18091361,0.7550528049468994,0.21130838248878883,True,True,True
18091361.IV.PF6..EH,18091361,0.5713666081428528,0.20874071976666758,True,True,True
18091361.IV.T1221..EH,18091361,0.8201680183410645,0.3602998551631984,True,True,True
18091361.IV.T1221..HN,18091361,0.7343421578407288,0.774806425417303,True,True,True
18091361.IV.T1299..EH,18091361,1.0,0.06292868272151253,False,True,True
18091361.IV.TERO..HH,18091361,0.7996218204498291,0.37027303229564545,False,True,True
18091391.IV.MMO1..HN,18091391,0.5563532114028931,2.8110056384343354,True,True,True
18091391.IV.T1221..EH,18091391,0.5847346782684326,0.17824304916569852,True,True,True
18091391.IV.T1221..HN,18091391,0.5396925210952759,0.3358138165798426,True,True,True
18091391.IV.TERO..HN,18091391,0.6518673300743103,0.07134608380538277,True,True,True
18093011.GU.POPM..HH,18093011,0.7935872077941895,0.17231202253241235,True,True,True
18093011.IV.MOCL..EH,18093011,0.6295788288116455,0.2375187536006284,True,True,True
18093231.IV.BRIS..HH,18093231,0.8939223885536194,0.2890512526051082,True,True,True
18093231.IV.BRIS..HN,18093231,0.921814501285553,0.05200676260325621,True,True,True
18093231.IV.PARC..HH,18093231,0.8779825568199158,0.44087298322080265,True,True,True
18093331.IV.ESML..HH,18093331,0.8909711241722107,0.9720849633902446,False,False,False
18093351.IV.BULG..HH,18093351,0.9681468605995178,0.47018389464686283,False,True,True
18093351.IV.CET2..HH,18093351,0.7240994572639465,0.051630513016259594,True,True,True
18093351.IV.PLAC..HH,18093351,0.825071394443512,0.554942175175035,False,True,True
18093351.IV.PLAC..HN,18093351,0.7830322980880737,0.6974749388506504,False,True,True
18093351.IV.SERS..HH,18093351,0.7388455867767334,0.9737313222313434,False,False,False
18093351.MN.CUC..HH,18093351,0.7308992743492126,0.4439850303941558,True,True,True
18094221.IV.MTRA..EH,18094221,0.6370946168899536,0.17315183312024637,True,True,True
18094221.IV.MTRA..HN,18094221,0.6798719167709351,0.19233145657510986,True,True,True
18094221.IV.SNTG..HH,18094221,0.8453225493431091,0.6236798486486421,True,True,True
18094221.IV.SNTG..HN,18094221,0.8734869360923767,2.2147422166088058,False,True,True
18095991.IV.ARVD..HH,18095991,0.8400334715843201,0.539658593683797,True,True,True
18095991.IV.ATVO..HH,18095991,0.8539925217628479,0.4689384675173379,True,True,True
18095991.IV.CAMP..HH,18095991,0.640453040599823,0.12706249717184104,True,True,True
18095991.IV.EL6..EH,18095991,0.5310602188110352,0.4725742356536049,True,True,True
18095991.IV.FIAM..HN,18095991,0.999840259552002,0.9851144413248889,False,False,False
18095991.IV.GUMA..HN,18095991,0.8372219204902649,0.2975202033262221,True,True,True
18095991.IV.MOMA..HH,18095991,0.6921901106834412,0.13459835813450483,True,True,True
18095991.IV.MOMA..HN,18095991,0.8938547968864441,0.07326661256366318,True,True,True
18095991.IV.SSFR..HN,18095991,0.8625220060348511,0.6596925743990443,True,True,True
18095991.IV.T1214..EH,18095991,0.5348645448684692,0.7900876871997946,True,True,True
18095991.IV.TERO..HN,18095991,0.590924084186554,0.08511214161754665,True,True,True
18095991.IV.VCEL..EH,18095991,0.852721631526947,0.10713472776594202,False,False,False
18096291.IV.INTR..HN,18096291,0.7478089332580566,0.2585066598985,True,True,True
18096291.IV.LPEL..HH,18096291,0.5156858563423157,0.6290321870608193,True,True,True
18096291.IV.NRCA..HN,18096291,1.0,0.184100268163488,False,True,True
18098301.IV.MF5..EH,18098301,0.8812333941459656,0.2866956050883507,True,True,True
18098301.IV.NRCA..HN,18098301,0.6393714547157288,0.028939083685896705,True,True,True
18098301.IV.SMA1..EH,18098301,0.5385723114013672,0.11191582176527959,True,True,True
18098301.IV.T0110..HH,18098301,0.8759627342224121,0.3189896711771779,True,True,True
18098301.IV.T1214..EH,18098301,0.6485546231269836,0.3218106192521175,True,True,True
18098301.IV.T1221..EH,18098301,0.6560643911361694,0.324478152780193,True,True,True
18098301.IV.T1221..HN,18098301,0.6080418229103088,0.45631922104976397,True,True,True
18098301.IV.T1299..EH,18098301,0.6525501608848572,0.006865351369738981,True,True,True
18098591.IV.MC2..EH,18098591,0.6101586818695068,0.05879778088318233,True,True,True
18099261.IV.BSSO..HN,18099261,0.8840116262435913,0.38255550197146915,False,False,False
18099261.IV.FAGN..HH,18099261,0.8672369718551636,0.30194352242610767,False,True,True
18099261.IV.MELA..HH,18099261,0.5248020887374878,0.6465801438534055,True,True,True
18099261.IV.RNI2..HH,18099261,0.6774308085441589,0.23642966502370155,True,True,True
18099261.IV.RNI2..HN,18099261,0.6769843697547913,0.09788707819575615,True,True,True
18099261.IV.T0110..HH,18099261,0.8924341797828674,0.0554693169128877,False,True,True
18099791.IV.FIAM..HH,18099791,0.6695899367332458,0.9706686903693464,False,False,False
18099791.IV.TERO..HN,18099791,0.5698338747024536,0.0009168261099552488,True,True,True
18100041.IV.CAR1..HN,18100041,0.6927215456962585,0.26122997101950307,True,False,False
18100041.IV.CET2..HH,18100041,0.8673151731491089,0.2944825369902754,True,True,True
18100041.IV.GRIS..EH,18100041,0.5939671993255615,0.6555252822108071,False,False,False
18100041.IV.GRIS..HN,18100041,1.0,0.09506976314428162,False,False,False
18100041.IV.JOPP..HN,18100041,1.0,0.15834678066702151,False,True,True
18100041.IV.PLAC..HH,18100041,0.8732638955116272,0.1572373662006492,True,True,True
18100041.MN.TIP..HH,18100041,1.0,3.0436450822782577,False,False,False
18100841.IV.FIAM..HH,18100841,0.6520787477493286,1.3738653193814152,False,True,True
18100841.IV.FIAM..HN,18100841,1.0,1.2667778576676127,False,False,False
18100841.IV.MMO1..EH,18100841,0.5155633091926575,0.025157481417363403,True,True,True
18100841.IV.MMO1..HN,18100841,0.6559605002403259,0.1160557413504737,True,True,True
18100841.IV.NRCA..HH,18100841,0.6203269362449646,0.048236927143745945,True,True,True
18102571.IV.CESI..HH,18102571,0.5172754526138306,0.21770801933295114,True,True,True
18102571.IV.FDMO..HH,18102571,0.528293788433075,0.04312028399710077,True,True,True
18102571.IV.MC2..EH,18102571,0.6525266170501709,0.19805706246642263,True,True,True
18102571.IV.MF5..EH,18102571,0.9107391834259033,0.2248558681278314,True,True,True
18102571.IV.T1221..EH,18102571,0.6654229760169983,0.17252578308175215,True,True,True
18102881.IV.MSRU..HH,18102881,0.6246501207351685,0.18381347693155448,True,True,True
18102881.IV.SOI..EH,18102881,0.6011248826980591,0.05586867705304488,True,True,True
18103041.IV.ATCC..HN,18103041,0.8571364879608154,0.4822199853695883,False,False,False
18103041.IV.CESI..HH,18103041,0.6405612230300903,0.5866151570634237,True,True,True
18103041.IV.EL6..EH,18103041,0.640950620174408,0.6376218954432238,True,True,True
18103041.IV.FOSV..HN,18103041,0.8440425395965576,0.5715707066068365,True,True,True
18103041.IV.SNTG..HH,18103041,0.7848223447799683,0.6064463362942556,True,True,True
18103041.IV.SNTG..HN,18103041,0.7929596900939941,0.610552500789626,True,True,True
18103041.IV.T1214..EH,18103041,0.7318046689033508,0.584818624239392,True,True,True
18103041.IV.T1214..HN,18103041,0.7112717032432556,0.49324490686456635,True,True,True
18103451.IV.MELA..HH,18103451,0.8041480779647827,0.2127744925495968,True,True,True
18103451.IV.MRVN..HH,18103451,0.6794449090957642,4.813642144939595,False,True,True
18103451.IV.PALZ..HH,18103451,0.9701809883117676,0.39799272560728394,False,True,True
18104971.IV.MOMA..HH,18104971,0.793376624584198,0.22165874455004456,True,True,True
18104971.IV.MTRA..EH,18104971,0.5176775455474854,0.11938036286564974,True,True,True
18104971.IV.TERO..HN,18104971,0.5112731456756592,0.4137714172139999,True,True,True
18107011.IV.ATCC..EH,18107011,0.8469589948654175,1.3395623382540816,True,True,True
18107011.IV.SNTG..HH,18107011,0.8639591336250305,0.04769782245191262,True,True,True
18107011.IV.SNTG..HN,18107011,0.8123769760131836,0.3824130377289463,True,True,True
18108141.IV.CSP1..EH,18108141,0.5237300395965576,0.5870907310049907,True,True,True
18108141.IV.SNTG..HH,18108141,0.8091633915901184,0.8171162472300981,True,True,True
18108141.IV.SNTG..HN,18108141,0.8246269822120667,0.22548058493362788,False,False,False
18108861.IV.FDMO..HH,18108861,0.5295763611793518,0.09816737054372854,True,True,True
18109371.IV.CAR1..HN,18109371,0.7014792561531067,2.543020550376463,False,True,True
18109371.IV.GRIS..EH,18109371,0.7625480890274048,0.7104007122944641,True,True,True
18109371.IV.MPNC..HH,18109371,0.6809073090553284,0.632595754383113,True,True,True
18109371.IV.MTTG..HH,18109371,0.8578415513038635,0.19210353107810468,True,True,True
18109371.IV.SPS2..HH,18109371,0.818630576133728,0.45412529724692086,False,True,True
